date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2019-11-15,sz.000876,22.35,22.36,21.0,21.0,22.25,61080124,1310223564.77,3,1.4544,1,-5.618,0
2019-11-18,sz.000876,20.85,22.27,20.67,22.03,21.0,63901440,1384954846.54,3,1.5216,1,4.9048,0
2019-11-19,sz.000876,22.29,22.86,22.01,22.7,22.03,43553125,981253297.17,3,1.0371,1,3.0413,0
2019-11-20,sz.000876,22.75,22.82,22.2,22.28,22.7,33319689,747379583.59,3,0.7934,1,-1.8502,0
2019-11-21,sz.000876,22.1,22.45,21.71,21.91,22.28,24650618,542228161.65,3,0.587,1,-1.6607,0
2019-11-22,sz.000876,22.09,22.32,21.32,21.51,21.91,29623629,644187893.27,3,0.7054,1,-1.8256,0
2019-11-25,sz.000876,21.49,21.75,20.95,21.1,21.51,30269208,642442464.96,3,0.7208,1,-1.9061,0
2019-11-26,sz.000876,21.28,21.5,20.7,21.5,21.1,38954189,823428697.37,3,0.9276,1,1.8957,0
2019-11-27,sz.000876,21.22,21.43,20.67,20.78,21.5,26417301,552639238.9,3,0.6291,1,-3.3488,0
2019-11-28,sz.000876,20.82,21.32,20.49,20.9,20.78,22044878,462920148.63,3,0.5249,1,0.5775,0
2019-11-29,sz.000876,21.18,21.2,20.31,20.57,20.9,24689968,507522218.46,3,0.5879,1,-1.5789,0
2019-12-02,sz.000876,20.96,21.38,20.8,21.01,20.57,36178801,765122169.86,3,0.8615,1,2.139,0
2019-12-03,sz.000876,21.1,21.55,20.81,21.1,21.01,30187943,638501807.24,3,0.7188,1,0.4284,0
2019-12-04,sz.000876,20.99,21.6,20.5,21.54,21.1,41151170,864937461.99,3,0.9799,1,2.0853,0
2019-12-05,sz.000876,21.45,21.49,20.92,21.16,21.54,36904339,780450696.84,3,0.8788,1,-1.7642,0
